Trial			StretchMagnitude	SpikeTimes
   1.0000000e+00	   5.0000000e+00	   2.4224375e-02	
   1.0000000e+00	   5.0000000e+00	   2.3076536e-01	
   1.0000000e+00	   5.0000000e+00	   3.7415038e-01	
   1.0000000e+00	   5.0000000e+00	   3.7860041e-01	
   1.0000000e+00	   5.0000000e+00	   7.1807672e-01	
   2.0000000e+00	   5.0000000e+00	   1.1059919e-01	
   2.0000000e+00	   5.0000000e+00	   1.3208231e-01	
   2.0000000e+00	   5.0000000e+00	   2.8275474e-01	
   2.0000000e+00	   5.0000000e+00	   4.2831273e-01	
   2.0000000e+00	   5.0000000e+00	   9.3269992e-01	
   3.0000000e+00	   5.0000000e+00	   2.6477967e-01	
   3.0000000e+00	   5.0000000e+00	   3.2913971e-01	
   3.0000000e+00	   5.0000000e+00	   8.3707633e-01	
   4.0000000e+00	   5.0000000e+00	   3.0540080e-02	
   4.0000000e+00	   5.0000000e+00	   6.1137953e-02	
   4.0000000e+00	   5.0000000e+00	   8.4803498e-02	
   4.0000000e+00	   5.0000000e+00	   2.8268833e-01	
   4.0000000e+00	   5.0000000e+00	   5.0476705e-01	
   4.0000000e+00	   5.0000000e+00	   5.7548415e-01	
   4.0000000e+00	   5.0000000e+00	   7.8850387e-01	
   4.0000000e+00	   5.0000000e+00	   9.5674972e-01	
   5.0000000e+00	   5.0000000e+00	   1.8288954e-01	
   5.0000000e+00	   5.0000000e+00	   4.7242051e-01	
   5.0000000e+00	   5.0000000e+00	   6.6887407e-01	
   5.0000000e+00	   5.0000000e+00	   8.1636761e-01	
   6.0000000e+00	   5.0000000e+00	   3.9736574e-02	
   6.0000000e+00	   5.0000000e+00	   5.7174649e-02	
   6.0000000e+00	   5.0000000e+00	   1.5586687e-01	
   6.0000000e+00	   5.0000000e+00	   2.9215045e-01	
   6.0000000e+00	   5.0000000e+00	   3.1844424e-01	
   6.0000000e+00	   5.0000000e+00	   4.1827091e-01	
   6.0000000e+00	   5.0000000e+00	   5.3447105e-01	
   7.0000000e+00	   5.0000000e+00	   1.1281032e-01	
   7.0000000e+00	   5.0000000e+00	   1.2598896e-01	
   7.0000000e+00	   5.0000000e+00	   1.9361269e-01	
   7.0000000e+00	   5.0000000e+00	   4.0479404e-01	
   7.0000000e+00	   5.0000000e+00	   6.5532890e-01	
   7.0000000e+00	   5.0000000e+00	   7.7602000e-01	
   7.0000000e+00	   5.0000000e+00	   8.0383190e-01	
   8.0000000e+00	   5.0000000e+00	   2.7316153e-02	
   8.0000000e+00	   5.0000000e+00	   2.2351257e-01	
   8.0000000e+00	   5.0000000e+00	   2.4620382e-01	
   8.0000000e+00	   5.0000000e+00	   4.7310076e-01	
   8.0000000e+00	   5.0000000e+00	   7.0888670e-01	
   9.0000000e+00	   5.0000000e+00	   4.7368541e-02	
   9.0000000e+00	   5.0000000e+00	   1.3913119e-01	
   9.0000000e+00	   5.0000000e+00	   2.1482525e-01	
   9.0000000e+00	   5.0000000e+00	   2.5934619e-01	
   9.0000000e+00	   5.0000000e+00	   2.8991523e-01	
   9.0000000e+00	   5.0000000e+00	   5.3364991e-01	
   1.0000000e+01	   5.0000000e+00	   3.7950140e-02	
   1.0000000e+01	   5.0000000e+00	   5.3556754e-02	
   1.0000000e+01	   5.0000000e+00	   6.3531777e-02	
   1.0000000e+01	   5.0000000e+00	   1.1319058e-01	
   1.0000000e+01	   5.0000000e+00	   7.1536503e-01	
   1.0000000e+01	   5.0000000e+00	   7.6268709e-01	
   1.0000000e+01	   5.0000000e+00	   8.9261042e-01	
   1.0000000e+01	   5.0000000e+00	   9.2245787e-01	
   1.1000000e+01	   5.0000000e+00	   2.5861024e-02	
   1.1000000e+01	   5.0000000e+00	   1.0618029e-01	
   1.1000000e+01	   5.0000000e+00	   1.5295239e-01	
   1.1000000e+01	   5.0000000e+00	   3.4456555e-01	
   1.1000000e+01	   5.0000000e+00	   5.1141850e-01	
   1.1000000e+01	   5.0000000e+00	   5.6974994e-01	
   1.2000000e+01	   5.0000000e+00	   3.0147766e-02	
   1.2000000e+01	   5.0000000e+00	   1.3569254e-01	
   1.2000000e+01	   5.0000000e+00	   1.4061356e-01	
   1.2000000e+01	   5.0000000e+00	   3.7995551e-01	
   1.2000000e+01	   5.0000000e+00	   8.2414931e-01	
   1.2000000e+01	   5.0000000e+00	   8.4673101e-01	
   1.2000000e+01	   5.0000000e+00	   8.5701085e-01	
   1.3000000e+01	   5.0000000e+00	   1.2938686e-01	
   1.3000000e+01	   5.0000000e+00	   1.6615599e-01	
   1.3000000e+01	   5.0000000e+00	   3.7268860e-01	
   1.3000000e+01	   5.0000000e+00	   4.3882576e-01	
   1.3000000e+01	   5.0000000e+00	   6.2199510e-01	
   1.3000000e+01	   5.0000000e+00	   7.4969531e-01	
   1.4000000e+01	   5.0000000e+00	   2.4982513e-01	
   1.4000000e+01	   5.0000000e+00	   7.7777213e-01	
   1.4000000e+01	   5.0000000e+00	   8.8115358e-01	
   1.4000000e+01	   5.0000000e+00	   9.0607177e-01	
   1.5000000e+01	   5.0000000e+00	   4.3928283e-02	
   1.5000000e+01	   5.0000000e+00	   1.6844383e-01	
   1.5000000e+01	   5.0000000e+00	   5.9766874e-01	
   1.5000000e+01	   5.0000000e+00	   7.3682357e-01	
   1.6000000e+01	   5.0000000e+00	   2.4503968e-01	
   1.6000000e+01	   5.0000000e+00	   3.0354508e-01	
   1.6000000e+01	   5.0000000e+00	   3.3828984e-01	
   1.6000000e+01	   5.0000000e+00	   5.2539740e-01	
   1.7000000e+01	   5.0000000e+00	   1.5263495e-01	
   1.7000000e+01	   5.0000000e+00	   2.6224473e-01	
   1.7000000e+01	   5.0000000e+00	   3.0731628e-01	
   1.7000000e+01	   5.0000000e+00	   5.3393820e-01	
   1.7000000e+01	   5.0000000e+00	   6.5193849e-01	
   1.7000000e+01	   5.0000000e+00	   8.0903156e-01	
   1.8000000e+01	   5.0000000e+00	   1.6370943e-02	
   1.8000000e+01	   5.0000000e+00	   3.4917368e-02	
   1.8000000e+01	   5.0000000e+00	   1.1094439e-01	
   1.8000000e+01	   5.0000000e+00	   1.4766310e-01	
   1.8000000e+01	   5.0000000e+00	   2.4293829e-01	
   1.8000000e+01	   5.0000000e+00	   3.3258006e-01	
   1.8000000e+01	   5.0000000e+00	   3.5429453e-01	
   1.8000000e+01	   5.0000000e+00	   5.5029076e-01	
   1.8000000e+01	   5.0000000e+00	   6.4785752e-01	
   1.8000000e+01	   5.0000000e+00	   7.6048552e-01	
   1.8000000e+01	   5.0000000e+00	   9.8314693e-01	
   1.9000000e+01	   5.0000000e+00	   8.5948695e-02	
   1.9000000e+01	   5.0000000e+00	   4.1908205e-01	
   1.9000000e+01	   5.0000000e+00	   8.1297894e-01	
   2.0000000e+01	   5.0000000e+00	   2.8791559e-01	
   2.0000000e+01	   5.0000000e+00	   3.5953770e-01	
   2.0000000e+01	   5.0000000e+00	   3.9834558e-01	
   2.0000000e+01	   5.0000000e+00	   4.0145331e-01	
   2.0000000e+01	   5.0000000e+00	   4.8628517e-01	
   2.0000000e+01	   5.0000000e+00	   9.9363038e-01	
   2.1000000e+01	   1.0000000e+01	   4.9368361e-02	
   2.1000000e+01	   1.0000000e+01	   1.0646087e-01	
   2.1000000e+01	   1.0000000e+01	   1.2036362e-01	
   2.1000000e+01	   1.0000000e+01	   1.8407684e-01	
   2.1000000e+01	   1.0000000e+01	   3.0664687e-01	
   2.1000000e+01	   1.0000000e+01	   3.1703879e-01	
   2.1000000e+01	   1.0000000e+01	   4.3626352e-01	
   2.1000000e+01	   1.0000000e+01	   4.4395897e-01	
   2.1000000e+01	   1.0000000e+01	   4.7728030e-01	
   2.1000000e+01	   1.0000000e+01	   5.2825019e-01	
   2.1000000e+01	   1.0000000e+01	   5.6892223e-01	
   2.1000000e+01	   1.0000000e+01	   5.9352023e-01	
   2.1000000e+01	   1.0000000e+01	   6.1091189e-01	
   2.1000000e+01	   1.0000000e+01	   7.2908618e-01	
   2.1000000e+01	   1.0000000e+01	   8.0114658e-01	
   2.1000000e+01	   1.0000000e+01	   8.8230810e-01	
   2.1000000e+01	   1.0000000e+01	   8.8717907e-01	
   2.1000000e+01	   1.0000000e+01	   9.1677190e-01	
   2.2000000e+01	   1.0000000e+01	   7.8259512e-02	
   2.2000000e+01	   1.0000000e+01	   9.7200132e-02	
   2.2000000e+01	   1.0000000e+01	   1.0935034e-01	
   2.2000000e+01	   1.0000000e+01	   1.8073509e-01	
   2.2000000e+01	   1.0000000e+01	   1.9051181e-01	
   2.2000000e+01	   1.0000000e+01	   2.6828044e-01	
   2.2000000e+01	   1.0000000e+01	   2.8440934e-01	
   2.2000000e+01	   1.0000000e+01	   3.2214008e-01	
   2.2000000e+01	   1.0000000e+01	   5.2272033e-01	
   2.2000000e+01	   1.0000000e+01	   6.4634782e-01	
   2.2000000e+01	   1.0000000e+01	   7.1590991e-01	
   2.2000000e+01	   1.0000000e+01	   7.9697576e-01	
   2.2000000e+01	   1.0000000e+01	   8.6382451e-01	
   2.2000000e+01	   1.0000000e+01	   9.5372557e-01	
   2.3000000e+01	   1.0000000e+01	   6.4872760e-03	
   2.3000000e+01	   1.0000000e+01	   1.8917354e-01	
   2.3000000e+01	   1.0000000e+01	   1.9740802e-01	
   2.3000000e+01	   1.0000000e+01	   3.7176068e-01	
   2.3000000e+01	   1.0000000e+01	   3.9483918e-01	
   2.3000000e+01	   1.0000000e+01	   4.4631287e-01	
   2.3000000e+01	   1.0000000e+01	   6.3433730e-01	
   2.3000000e+01	   1.0000000e+01	   7.5533157e-01	
   2.3000000e+01	   1.0000000e+01	   8.2880507e-01	
   2.3000000e+01	   1.0000000e+01	   8.9794510e-01	
   2.4000000e+01	   1.0000000e+01	   2.1325586e-02	
   2.4000000e+01	   1.0000000e+01	   3.0109864e-02	
   2.4000000e+01	   1.0000000e+01	   1.5848026e-01	
   2.4000000e+01	   1.0000000e+01	   2.0243589e-01	
   2.4000000e+01	   1.0000000e+01	   2.3608134e-01	
   2.4000000e+01	   1.0000000e+01	   3.1092744e-01	
   2.4000000e+01	   1.0000000e+01	   3.2867676e-01	
   2.4000000e+01	   1.0000000e+01	   4.4359317e-01	
   2.4000000e+01	   1.0000000e+01	   5.0923443e-01	
   2.4000000e+01	   1.0000000e+01	   5.1502178e-01	
   2.4000000e+01	   1.0000000e+01	   5.2103124e-01	
   2.4000000e+01	   1.0000000e+01	   5.5686968e-01	
   2.4000000e+01	   1.0000000e+01	   6.0722027e-01	
   2.4000000e+01	   1.0000000e+01	   6.1365456e-01	
   2.4000000e+01	   1.0000000e+01	   6.5579697e-01	
   2.4000000e+01	   1.0000000e+01	   6.7794782e-01	
   2.4000000e+01	   1.0000000e+01	   7.4534312e-01	
   2.4000000e+01	   1.0000000e+01	   9.1596383e-01	
   2.4000000e+01	   1.0000000e+01	   9.4459858e-01	
   2.5000000e+01	   1.0000000e+01	   1.9162113e-02	
   2.5000000e+01	   1.0000000e+01	   3.2042391e-02	
   2.5000000e+01	   1.0000000e+01	   1.4230287e-01	
   2.5000000e+01	   1.0000000e+01	   1.8637846e-01	
   2.5000000e+01	   1.0000000e+01	   2.4469012e-01	
   2.5000000e+01	   1.0000000e+01	   2.6395456e-01	
   2.5000000e+01	   1.0000000e+01	   2.7913778e-01	
   2.5000000e+01	   1.0000000e+01	   4.4437104e-01	
   2.5000000e+01	   1.0000000e+01	   4.8357143e-01	
   2.5000000e+01	   1.0000000e+01	   4.9511133e-01	
   2.5000000e+01	   1.0000000e+01	   5.0166182e-01	
   2.5000000e+01	   1.0000000e+01	   5.7857194e-01	
   2.5000000e+01	   1.0000000e+01	   9.9002000e-01	
   2.6000000e+01	   1.0000000e+01	   1.2835576e-01	
   2.6000000e+01	   1.0000000e+01	   2.1327531e-01	
   2.6000000e+01	   1.0000000e+01	   2.8918528e-01	
   2.6000000e+01	   1.0000000e+01	   4.3346827e-01	
   2.6000000e+01	   1.0000000e+01	   4.9452620e-01	
   2.6000000e+01	   1.0000000e+01	   5.0373668e-01	
   2.6000000e+01	   1.0000000e+01	   8.8437938e-01	
   2.6000000e+01	   1.0000000e+01	   8.9142061e-01	
   2.7000000e+01	   1.0000000e+01	   1.1068053e-02	
   2.7000000e+01	   1.0000000e+01	   8.1795018e-02	
   2.7000000e+01	   1.0000000e+01	   1.4247044e-01	
   2.7000000e+01	   1.0000000e+01	   3.4326305e-01	
   2.7000000e+01	   1.0000000e+01	   4.5772943e-01	
   2.7000000e+01	   1.0000000e+01	   4.6501711e-01	
   2.7000000e+01	   1.0000000e+01	   6.7028420e-01	
   2.7000000e+01	   1.0000000e+01	   7.0125956e-01	
   2.7000000e+01	   1.0000000e+01	   8.0408977e-01	
   2.7000000e+01	   1.0000000e+01	   8.1928519e-01	
   2.8000000e+01	   1.0000000e+01	   1.2673417e-02	
   2.8000000e+01	   1.0000000e+01	   1.8850062e-02	
   2.8000000e+01	   1.0000000e+01	   3.0640063e-02	
